code,quarter,year,variable,value
JVC,1,2018,total equity,527479
KBC,1,2018,total equity,9268168
KDH,1,2018,total equity,6502375
KOS,1,2018,total equity,452544
KSB,1,2018,total equity,817456
LCG,1,2018,total equity,1372941
LDG,1,2018,total equity,1988494
LHG,1,2018,total equity,1068439
MBB,1,2018,total equity,31029631
MSH,1,2018,total equity,803813
MSN,1,2018,total equity,19579933
MWG,1,2018,total equity,7267997
NCT,1,2018,total equity,503262
NKG,1,2018,total equity,3061581
NLG,1,2018,total equity,3650450
NT2,1,2018,total equity,5220289
NTL,1,2018,total equity,978371
NVL,1,2018,total equity,13471350
OGC,1,2018,total equity,863471
PC1,1,2018,total equity,2876403
PDR,1,2018,total equity,2957178
PHC,1,2018,total equity,376225
PHR,1,2018,total equity,2512199
PLX,1,2018,total equity,24252196
PME,1,2018,total equity,1617493
PNJ,1,2018,total equity,3198904
POW,1,2018,total equity,28492684
PPC,1,2018,total equity,5667773
PTB,1,2018,total equity,1168030
PVD,1,2018,total equity,13236283
PVT,1,2018,total equity,4811611
REE,1,2018,total equity,8539176
ROS,1,2018,total equity,5707602
SAB,1,2018,total equity,15551245
SAM,1,2018,total equity,2711177
SBT,1,2018,total equity,7292056
SCR,1,2018,total equity,3486770
SHI,1,2018,total equity,947849
SKG,1,2018,total equity,845132
SMB,1,2018,total equity,461508
SSI,1,2018,total equity,9010468
STB,1,2018,total equity,23670441
STK,1,2018,total equity,818517
SZC,1,2018,total equity,1133519
SZL,1,2018,total equity,556389
TCH,1,2018,total equity,4365136
TCB,1,2018,total equity,37615799
TCM,1,2018,total equity,1094917
TDH,1,2018,total equity,1815806
TDM,1,2018,total equity,1085371
TLG,1,2018,total equity,1105687
TNA,1,2018,total equity,405500
TNI,1,2018,total equity,565009
TPB,1,2018,total equity,7278146
TTB,1,2018,total equity,490662
TVB,1,2018,total equity,167774
VCB,1,2018,total equity,56065738
VCI,1,2018,total equity,3591278
VGC,1,2018,total equity,6868268
VHC,1,2018,total equity,2856278
VHM,1,2018,total equity,38247644
VIC,1,2018,total equity,59466708
VJC,1,2018,total equity,11520910
VND,1,2018,total equity,2645533
VNG,1,2018,total equity,1052786
VNM,1,2018,total equity,26290939
VPB,1,2018,total equity,31635228
VPG,1,2018,total equity,266159
VPI,1,2018,total equity,2042362
VRE,1,2018,total equity,26635554
VSC,1,2018,total equity,1783486
IDI,2,2018,total equity,2536942
MSH,2,2018,total equity,899081
PHC,2,2018,total equity,360510
AAA,2,2018,total equity,2889363
AMD,2,2018,total equity,1794693
ANV,2,2018,total equity,1437208
APG,2,2018,total equity,140387
ASM,2,2018,total equity,5565539
AST,2,2018,total equity,468855
BCG,2,2018,total equity,1345138
BID,2,2018,total equity,53199898
BMP,2,2018,total equity,2373982
BWE,2,2018,total equity,3737792
CCL,2,2018,total equity,519542
CII,2,2018,total equity,7710787
CMG,2,2018,total equity,1297264
CRE,2,2018,total equity,1315188
CSV,2,2018,total equity,823767
CTD,2,2018,total equity,7608075
CTF,2,2018,total equity,218313
CTG,2,2018,total equity,68042463
CTI,2,2018,total equity,1454730
CVT,2,2018,total equity,544958
D2D,2,2018,total equity,460022
DAG,2,2018,total equity,594612
DBC,2,2018,total equity,2477429
DBD,2,2018,total equity,911062
DCL,2,2018,total equity,802103
DCM,2,2018,total equity,6531962
DGW,2,2018,total equity,699495
DHC,2,2018,total equity,772049
DHG,2,2018,total equity,2933600
DIG,2,2018,total equity,2963548
DLG,2,2018,total equity,3363159
DPG,2,2018,total equity,928335
DPM,2,2018,total equity,8008451
DRC,2,2018,total equity,1494950
DRH,2,2018,total equity,703852
DXG,2,2018,total equity,5216923
EIB,2,2018,total equity,14978569
FCN,2,2018,total equity,1784692
FIR,2,2018,total equity,206757
FIT,2,2018,total equity,3997212
FLC,2,2018,total equity,8640171
FPT,2,2018,total equity,13885569
FRT,2,2018,total equity,942985
FTS,2,2018,total equity,1607463
GAS,2,2018,total equity,45047660
GEG,2,2018,total equity,1393641
GEX,2,2018,total equity,8111551
GIL,2,2018,total equity,608689
GMD,2,2018,total equity,6592946
HAG,2,2018,total equity,18417101
HAI,2,2018,total equity,1944162
HAX,2,2018,total equity,388180
HBC,2,2018,total equity,2625106
HCM,2,2018,total equity,2934897
HDB,2,2018,total equity,15300831
HDC,2,2018,total equity,741542
HDG,2,2018,total equity,2163572
HHS,2,2018,total equity,3179927
HII,2,2018,total equity,553469
HNG,2,2018,total equity,11235431
HPG,2,2018,total equity,36626844
HPX,2,2018,total equity,2279092
HQC,2,2018,total equity,4263725
HSG,2,2018,total equity,5259170
HT1,2,2018,total equity,5431562
HVH,2,2018,total equity,233442
HVN,2,2018,total equity,16786698
IBC,2,2018,total equity,1093165
IJC,2,2018,total equity,1644569
IMP,2,2018,total equity,1443872
ITA,2,2018,total equity,10348729
JVC,2,2018,total equity,528045
KBC,2,2018,total equity,9329162
KDH,2,2018,total equity,6399363
KOS,2,2018,total equity,470619
KSB,2,2018,total equity,853796
LCG,2,2018,total equity,1417711
LDG,2,2018,total equity,1997461
LHG,2,2018,total equity,1114646
MBB,2,2018,total equity,31330925
MSN,2,2018,total equity,22016628
MWG,2,2018,total equity,7515367
NCT,2,2018,total equity,424946
NKG,2,2018,total equity,3143895
NLG,2,2018,total equity,4310653
NT2,2,2018,total equity,3664059
NTL,2,2018,total equity,919540
NVL,2,2018,total equity,17466571
OGC,2,2018,total equity,817194
PC1,2,2018,total equity,3081473
PDR,2,2018,total equity,3110288
PHR,2,2018,total equity,2573557
PLX,2,2018,total equity,21455943
PME,2,2018,total equity,1633269
PNJ,2,2018,total equity,3366712
POW,2,2018,total equity,26251936
PPC,2,2018,total equity,5723783
PTB,2,2018,total equity,1437753
PVD,2,2018,total equity,13266544
PVT,2,2018,total equity,4698546
REE,2,2018,total equity,9071091
ROS,2,2018,total equity,5759919
SAB,2,2018,total equity,16793953
SAM,2,2018,total equity,2762746
SBT,2,2018,total equity,6097360
SCR,2,2018,total equity,4411677
SHI,2,2018,total equity,952824
SKG,2,2018,total equity,835176
SMB,2,2018,total equity,438000
SSI,2,2018,total equity,9148792
STB,2,2018,total equity,23648604
STK,2,2018,total equity,815108
SZC,2,2018,total equity,1105685
SZL,2,2018,total equity,542900
TCH,2,2018,total equity,4524846
TCB,2,2018,total equity,47429440
TCM,2,2018,total equity,1132727
TDH,2,2018,total equity,2449622
TDM,2,2018,total equity,1049902
TLG,2,2018,total equity,1208534
TNA,2,2018,total equity,425668
TNI,2,2018,total equity,574039
TPB,2,2018,total equity,9656340
TTB,2,2018,total equity,501600
TVB,2,2018,total equity,173286
VCB,2,2018,total equity,58603184
VCI,2,2018,total equity,3595986
VGC,2,2018,total equity,7019606
VHC,2,2018,total equity,3174259
VHM,2,2018,total equity,42552833
VIC,2,2018,total equity,86986565
VJC,2,2018,total equity,11754491
VND,2,2018,total equity,2986293
VNG,2,2018,total equity,1069015
VNM,2,2018,total equity,26536050
VPB,2,2018,total equity,32988631
VPG,2,2018,total equity,297298
VPI,2,2018,total equity,2042709
VRE,2,2018,total equity,27255694
VSC,2,2018,total equity,1817403
LHG,3,2018,total equity,1128421
ROS,3,2018,total equity,5775084
AAA,3,2018,total equity,2927114
AMD,3,2018,total equity,1804284
ANV,3,2018,total equity,1551379
APG,3,2018,total equity,144362
ASM,3,2018,total equity,5744662
AST,3,2018,total equity,512917
BCG,3,2018,total equity,1331386
BID,3,2018,total equity,53719928
BMP,3,2018,total equity,2489383
BWE,3,2018,total equity,3985929
CCL,3,2018,total equity,526093
CII,3,2018,total equity,7705449
CMG,3,2018,total equity,1300026
CRE,3,2018,total equity,1383727
CSV,3,2018,total equity,843083
CTD,3,2018,total equity,8081510
CTF,3,2018,total equity,231100
CTG,3,2018,total equity,69915125
CTI,3,2018,total equity,1505980
CVT,3,2018,total equity,602638
D2D,3,2018,total equity,466356
DAG,3,2018,total equity,613593
DBC,3,2018,total equity,2631219
DBD,3,2018,total equity,957289
DCL,3,2018,total equity,742607
DCM,3,2018,total equity,6191150
DGW,3,2018,total equity,734412
DHC,3,2018,total equity,811566
DHG,3,2018,total equity,2941644
DIG,3,2018,total equity,3003244
DLG,3,2018,total equity,3377588
DPG,3,2018,total equity,961935
DPM,3,2018,total equity,8149986
DRC,3,2018,total equity,1525900
DRH,3,2018,total equity,732350
DXG,3,2018,total equity,5602661
EIB,3,2018,total equity,15187003
FCN,3,2018,total equity,1757762
FIR,3,2018,total equity,226895
FIT,3,2018,total equity,3974817
FLC,3,2018,total equity,8737959
FPT,3,2018,total equity,14164809
FRT,3,2018,total equity,1023868
FTS,3,2018,total equity,1655828
GAS,3,2018,total equity,44256942
GEG,3,2018,total equity,2301840
GEX,3,2018,total equity,7680752
GIL,3,2018,total equity,632692
GMD,3,2018,total equity,6383447
HAG,3,2018,total equity,17021866
HAI,3,2018,total equity,1998291
HAX,3,2018,total equity,418362
HBC,3,2018,total equity,2808223
HCM,3,2018,total equity,3066120
HDB,3,2018,total equity,15954562
HDC,3,2018,total equity,744907
HDG,3,2018,total equity,2360520
HHS,3,2018,total equity,3235915
HII,3,2018,total equity,595120
HNG,3,2018,total equity,10975331
HPG,3,2018,total equity,39033701
HPX,3,2018,total equity,2279787
HQC,3,2018,total equity,4274354
HSG,3,2018,total equity,5151626
HT1,3,2018,total equity,4977280
HVH,3,2018,total equity,250056
HVN,3,2018,total equity,17226527
IBC,3,2018,total equity,1146483
IDI,3,2018,total equity,2681582
IJC,3,2018,total equity,1714785
IMP,3,2018,total equity,1479216
ITA,3,2018,total equity,10433039
JVC,3,2018,total equity,519098
KBC,3,2018,total equity,9566594
KDH,3,2018,total equity,6364027
KOS,3,2018,total equity,1098535
KSB,3,2018,total equity,911679
LCG,3,2018,total equity,1377702
LDG,3,2018,total equity,2244091
MBB,3,2018,total equity,33207642
MSH,3,2018,total equity,1027832
MSN,3,2018,total equity,22272831
MWG,3,2018,total equity,8162768
NCT,3,2018,total equity,385597
NKG,3,2018,total equity,3144628
NLG,3,2018,total equity,4773708
NT2,3,2018,total equity,3689037
NTL,3,2018,total equity,940432
NVL,3,2018,total equity,18373435
OGC,3,2018,total equity,883037
PC1,3,2018,total equity,3221290
PDR,3,2018,total equity,3214290
PHC,3,2018,total equity,369252
PHR,3,2018,total equity,2739935
PLX,3,2018,total equity,22312749
PME,3,2018,total equity,1704169
PNJ,3,2018,total equity,3382261
POW,3,2018,total equity,26551242
PPC,3,2018,total equity,5886930
PTB,3,2018,total equity,1528690
PVD,3,2018,total equity,13525450
PVT,3,2018,total equity,4810246
REE,3,2018,total equity,9383641
SAB,3,2018,total equity,17702660
SAM,3,2018,total equity,2758557
SBT,3,2018,total equity,6179613
SCR,3,2018,total equity,4456594
SHI,3,2018,total equity,967928
SKG,3,2018,total equity,859096
SMB,3,2018,total equity,480030
SSI,3,2018,total equity,9512060
STB,3,2018,total equity,23780895
STK,3,2018,total equity,862084
SZC,3,2018,total equity,1148397
SZL,3,2018,total equity,571101
TCH,3,2018,total equity,4282726
TCB,3,2018,total equity,49481001
TCM,3,2018,total equity,1229455
TDH,3,2018,total equity,2452177
TDM,3,2018,total equity,1082782
TLG,3,2018,total equity,1225264
TNA,3,2018,total equity,436602
TNI,3,2018,total equity,696954
TPB,3,2018,total equity,10202027
TTB,3,2018,total equity,502531
TVB,3,2018,total equity,178820
VCB,3,2018,total equity,61526479
VCI,3,2018,total equity,3775259
VGC,3,2018,total equity,6751552
VHC,3,2018,total equity,3783399
VHM,3,2018,total equity,46275225
VIC,3,2018,total equity,98110311
VJC,3,2018,total equity,12450581
VND,3,2018,total equity,3091527
VNG,3,2018,total equity,1071685
VNM,3,2018,total equity,25950209
VPB,3,2018,total equity,31986964
VPG,3,2018,total equity,309006
VPI,3,2018,total equity,2197934
VRE,3,2018,total equity,27813415
VSC,3,2018,total equity,1851012
AAA,4,2018,total equity,2980250
AMD,4,2018,total equity,1816820
ANV,4,2018,total equity,1848024
APG,4,2018,total equity,145074
ASM,4,2018,total equity,5788004
AST,4,2018,total equity,554938
BCG,4,2018,total equity,1429491
BID,4,2018,total equity,54693106
BMP,4,2018,total equity,2454127
BWE,4,2018,total equity,4221290
CCL,4,2018,total equity,536313
CII,4,2018,total equity,7700582
CMG,4,2018,total equity,1370494
CRE,4,2018,total equity,1489219
CSV,4,2018,total equity,841407
CTD,4,2018,total equity,7962493
CTF,4,2018,total equity,271178
CTG,4,2018,total equity,67468807
CTI,4,2018,total equity,1477971
CVT,4,2018,total equity,635374
D2D,4,2018,total equity,474344
DAG,4,2018,total equity,619726
DBC,4,2018,total equity,2746528
DBD,4,2018,total equity,890654
DCL,4,2018,total equity,805127
DCM,4,2018,total equity,6270569
DGW,4,2018,total equity,766158
DHC,4,2018,total equity,841965
DHG,4,2018,total equity,3144767
DIG,4,2018,total equity,3181408
DLG,4,2018,total equity,3492142
DPG,4,2018,total equity,1036641
DPM,4,2018,total equity,8255010
DRC,4,2018,total equity,1522841
DRH,4,2018,total equity,771383
DXG,4,2018,total equity,6232387
EIB,4,2018,total equity,14883534
FCN,4,2018,total equity,1908102
FIR,4,2018,total equity,246135
FIT,4,2018,total equity,3968627
FLC,4,2018,total equity,8954675
FPT,4,2018,total equity,14762809
FRT,4,2018,total equity,1158767
FTS,4,2018,total equity,1975177
GAS,4,2018,total equity,47464586
GEG,4,2018,total equity,2407486
GEX,4,2018,total equity,7964246
GIL,4,2018,total equity,708652
GMD,4,2018,total equity,6549888
HAG,4,2018,total equity,16677842
HAI,4,2018,total equity,2101967
HAX,4,2018,total equity,452788
HBC,4,2018,total equity,2929391
HCM,4,2018,total equity,3060536
HDB,4,2018,total equity,16828140
HDC,4,2018,total equity,802802
HDG,4,2018,total equity,2626306
HHS,4,2018,total equity,3264143
HII,4,2018,total equity,604512
HNG,4,2018,total equity,10645508
HPG,4,2018,total equity,40608950
HPX,4,2018,total equity,2558605
HQC,4,2018,total equity,4285069
HSG,4,2018,total equity,5182191
HT1,4,2018,total equity,5180585
HVH,4,2018,total equity,266933
HVN,4,2018,total equity,18606542
IBC,4,2018,total equity,1246582
IDI,4,2018,total equity,2657386
IJC,4,2018,total equity,1736600
IMP,4,2018,total equity,1504613
ITA,4,2018,total equity,10412397
JVC,4,2018,total equity,528543
KBC,4,2018,total equity,9838662
KDH,4,2018,total equity,6900366
KOS,4,2018,total equity,1119485
KSB,4,2018,total equity,1021752
LCG,4,2018,total equity,1446759
LDG,4,2018,total equity,2570233
LHG,4,2018,total equity,1147041
MBB,4,2018,total equity,34172858
MSH,4,2018,total equity,934619
MSN,4,2018,total equity,34079678
MWG,4,2018,total equity,8983035
NCT,4,2018,total equity,434220
NKG,4,2018,total equity,2971177
NLG,4,2018,total equity,5281954
NT2,4,2018,total equity,3683497
NTL,4,2018,total equity,1015966
NVL,4,2018,total equity,20472602
OGC,4,2018,total equity,876104
PC1,4,2018,total equity,3273395
PDR,4,2018,total equity,3512010
PHC,4,2018,total equity,417187
PHR,4,2018,total equity,2676868
PLX,4,2018,total equity,23186939
PME,4,2018,total equity,1785530
PNJ,4,2018,total equity,3745313
POW,4,2018,total equity,26848430
PPC,4,2018,total equity,5682829
PTB,4,2018,total equity,1660520
PVD,4,2018,total equity,13840612
PVT,4,2018,total equity,5135873
REE,4,2018,total equity,9928368
ROS,4,2018,total equity,5877026
SAB,4,2018,total equity,16109573
SAM,4,2018,total equity,2825452
SBT,4,2018,total equity,6084693
SCR,4,2018,total equity,4507587
SHI,4,2018,total equity,1111199
SKG,4,2018,total equity,862023
SMB,4,2018,total equity,443319
SSI,4,2018,total equity,9155665
STB,4,2018,total equity,24632366
STK,4,2018,total equity,909806
SZC,4,2018,total equity,1157112
SZL,4,2018,total equity,578948
TCB,4,2018,total equity,51782705
TCH,4,2018,total equity,4324942
TCM,4,2018,total equity,1276398
TDH,4,2018,total equity,2542396
TDM,4,2018,total equity,1141670
TLG,4,2018,total equity,1268668
TNA,4,2018,total equity,440739
TNI,4,2018,total equity,685499
TPB,4,2018,total equity,10642126
TTB,4,2018,total equity,503334
TVB,4,2018,total equity,183902
VCB,4,2018,total equity,63889089
VCI,4,2018,total equity,3642978
VGC,4,2018,total equity,6921490
VHC,4,2018,total equity,4024099
VHM,4,2018,total equity,48118675
VIC,4,2018,total equity,99059052
VJC,4,2018,total equity,13924614
VND,4,2018,total equity,2982930
VNG,4,2018,total equity,1042916
VNM,4,2018,total equity,26271369
VPB,4,2018,total equity,34750069
VPG,4,2018,total equity,313498
VPI,4,2018,total equity,2459793
VRE,4,2018,total equity,28510880
VSC,4,2018,total equity,1944570
HPX,1,2019,total equity,2592246
AAA,1,2019,total equity,3124273
AMD,1,2019,total equity,1876090
ANV,1,2019,total equity,2073221
APG,1,2019,total equity,352704
ASM,1,2019,total equity,5997282
AST,1,2019,total equity,598269
BCG,1,2019,total equity,1432997
BID,1,2019,total equity,56652302
BMP,1,2019,total equity,2545208
BWE,1,2019,total equity,4283840
CCL,1,2019,total equity,544468
CII,1,2019,total equity,7752059
CMG,1,2019,total equity,1362556
CRE,1,2019,total equity,1569124
CSV,1,2019,total equity,900894
CTD,1,2019,total equity,8201640
CTF,1,2019,total equity,615356
CTG,1,2019,total equity,70125496
CTI,1,2019,total equity,1495840
CVT,1,2019,total equity,663355
D2D,1,2019,total equity,513512
DAG,1,2019,total equity,639215
DBC,1,2019,total equity,2766585
DBD,1,2019,total equity,924755
DCL,1,2019,total equity,802439
DCM,1,2019,total equity,5966957
DGW,1,2019,total equity,806942
DHC,1,2019,total equity,924978
DHG,1,2019,total equity,3017944
DIG,1,2019,total equity,3045517
DLG,1,2019,total equity,3472295
DPG,1,2019,total equity,1035757
DPM,1,2019,total equity,8074505
DRC,1,2019,total equity,1542031
DRH,1,2019,total equity,779593
DXG,1,2019,total equity,6619565
EIB,1,2019,total equity,15235997
FCN,1,2019,total equity,1975670
FIR,1,2019,total equity,277556
FIT,1,2019,total equity,3968500
FLC,1,2019,total equity,9023492
FPT,1,2019,total equity,15532763
FRT,1,2019,total equity,1222741
FTS,1,2019,total equity,2054332
GAS,1,2019,total equity,45928202
GEG,1,2019,total equity,2567022
GEX,1,2019,total equity,7881816
GIL,1,2019,total equity,741049
GMD,1,2019,total equity,6670297
HAG,1,2019,total equity,16761800
HAI,1,2019,total equity,2118618
HAX,1,2019,total equity,454554
HBC,1,2019,total equity,3023863
HCM,1,2019,total equity,3102370
HDB,1,2019,total equity,17713159
HDC,1,2019,total equity,808462
HDG,1,2019,total equity,2950074
HHS,1,2019,total equity,3293425
HII,1,2019,total equity,539477
HNG,1,2019,total equity,10557960
HPG,1,2019,total equity,42211124
HQC,1,2019,total equity,4296368
HSG,1,2019,total equity,5226267
HT1,1,2019,total equity,5270653
HVH,1,2019,total equity,254890
HVN,1,2019,total equity,19874338
IBC,1,2019,total equity,1239633
IDI,1,2019,total equity,2821355
IJC,1,2019,total equity,1805640
IMP,1,2019,total equity,1540934
ITA,1,2019,total equity,10392718
JVC,1,2019,total equity,528582
KBC,1,2019,total equity,9940620
KDH,1,2019,total equity,7001953
KOS,1,2019,total equity,1125202
KSB,1,2019,total equity,1058999
LCG,1,2019,total equity,1503386
LDG,1,2019,total equity,2649207
LHG,1,2019,total equity,1201776
MBB,1,2019,total equity,36131421
MSH,1,2019,total equity,1020239
MSN,1,2019,total equity,34914113
MWG,1,2019,total equity,10017109
NCT,1,2019,total equity,491449
NKG,1,2019,total equity,2869566
NLG,1,2019,total equity,5768103
NT2,1,2019,total equity,3861911
NTL,1,2019,total equity,1030058
NVL,1,2019,total equity,20749331
OGC,1,2019,total equity,881178
PC1,1,2019,total equity,3373225
PDR,1,2019,total equity,3651305
PHC,1,2019,total equity,382656
PHR,1,2019,total equity,2798388
PLX,1,2019,total equity,25000265
PME,1,2019,total equity,1854993
PNJ,1,2019,total equity,4040218
POW,1,2019,total equity,27726242
PPC,1,2019,total equity,5856613
PTB,1,2019,total equity,1741686
PVD,1,2019,total equity,13769741
PVT,1,2019,total equity,5079460
REE,1,2019,total equity,9705632
ROS,1,2019,total equity,5902262
SAB,1,2019,total equity,17261568
SAM,1,2019,total equity,2827915
SBT,1,2019,total equity,6200596
SCR,1,2019,total equity,4597098
SHI,1,2019,total equity,1120332
SKG,1,2019,total equity,891548
SMB,1,2019,total equity,410921
SSI,1,2019,total equity,9370891
STB,1,2019,total equity,25477238
STK,1,2019,total equity,960942
SZC,1,2019,total equity,1173676
SZL,1,2019,total equity,601488
TCH,1,2019,total equity,4488955
TCB,1,2019,total equity,53874961
TCM,1,2019,total equity,1291487
TDH,1,2019,total equity,2465241
TDM,1,2019,total equity,1118209
TLG,1,2019,total equity,1701820
TNA,1,2019,total equity,439354
TNI,1,2019,total equity,576314
TPB,1,2019,total equity,11342487
TTB,1,2019,total equity,516471
TVB,1,2019,total equity,286314
VCB,1,2019,total equity,72991878
VCI,1,2019,total equity,3615942
VGC,1,2019,total equity,7095079
VHC,1,2019,total equity,4322533
VHM,1,2019,total equity,50755831
VIC,1,2019,total equity,102372882
VJC,1,2019,total equity,15507120
VND,1,2019,total equity,3071989
VNG,1,2019,total equity,1057885
VNM,1,2019,total equity,28923231
VPB,1,2019,total equity,36179904
VPG,1,2019,total equity,328369
VPI,1,2019,total equity,2459740
VRE,1,2019,total equity,29112273
VSC,1,2019,total equity,1995146
ANV,2,2019,total equity,2035731
CVT,2,2019,total equity,590573
DBD,2,2019,total equity,961074
DIG,2,2019,total equity,3679645
KSB,2,2019,total equity,1138221
LCG,2,2019,total equity,1575771
NTL,2,2019,total equity,1015992
SAM,2,2019,total equity,2824093
SZC,2,2019,total equity,1110849
AAA,2,2019,total equity,3222221
AMD,2,2019,total equity,1928832
APG,2,2019,total equity,351570
ASM,2,2019,total equity,6161632
AST,2,2019,total equity,638070
BCG,2,2019,total equity,1481879
BID,2,2019,total equity,57528475
BMP,2,2019,total equity,2418439
BWE,2,2019,total equity,2081720
CCL,2,2019,total equity,551887
CII,2,2019,total equity,8722165
CMG,2,2019,total equity,1382212
CRE,2,2019,total equity,1697083
CSV,2,2019,total equity,888510
CTD,2,2019,total equity,8020799
CTF,2,2019,total equity,628054
CTG,2,2019,total equity,72497243
CTI,2,2019,total equity,1424956
D2D,2,2019,total equity,557483
DAG,2,2019,total equity,653740
DBC,2,2019,total equity,2750930
DCL,2,2019,total equity,799960
DCM,2,2019,total equity,6533930
DGW,2,2019,total equity,837023
DHC,2,2019,total equity,945289
DHG,2,2019,total equity,3056229
DLG,2,2019,total equity,3525307
DPG,2,2019,total equity,1044334
DPM,2,2019,total equity,7903226
DRC,2,2019,total equity,1528936
DRH,2,2019,total equity,783438
DXG,2,2019,total equity,7290041
EIB,2,2019,total equity,15503391
FCN,2,2019,total equity,2278893
FIR,2,2019,total equity,299488
FIT,2,2019,total equity,3976128
FLC,2,2019,total equity,9050323
FPT,2,2019,total equity,15805436
FRT,2,2019,total equity,1254948
FTS,2,2019,total equity,2101840
GAS,2,2019,total equity,46402359
GEG,2,2019,total equity,2477528
GEX,2,2019,total equity,8284312
GIL,2,2019,total equity,771422
GMD,2,2019,total equity,6804131
HAG,2,2019,total equity,15023457
HAI,2,2019,total equity,2126012
HAX,2,2019,total equity,427589
HBC,2,2019,total equity,3575315
HCM,2,2019,total equity,4218257
HDB,2,2019,total equity,18603575
HDC,2,2019,total equity,829375
HDG,2,2019,total equity,3004004
HHS,2,2019,total equity,3327418
HII,2,2019,total equity,549618
HNG,2,2019,total equity,9644439
HPG,2,2019,total equity,44256090
HPX,2,2019,total equity,2683750
HQC,2,2019,total equity,4306889
HSG,2,2019,total equity,5385791
HT1,2,2019,total equity,5403651
HVH,2,2019,total equity,270534
HVN,2,2019,total equity,17469657
IBC,2,2019,total equity,1170572
IDI,2,2019,total equity,2890473
IJC,2,2019,total equity,1747197
IMP,2,2019,total equity,1470578
ITA,2,2019,total equity,10516387
JVC,2,2019,total equity,531261
KBC,2,2019,total equity,10350198
KDH,2,2019,total equity,6870183
KOS,2,2019,total equity,1130108
LDG,2,2019,total equity,2724390
LHG,2,2019,total equity,1127472
MBB,2,2019,total equity,35526198
MSH,2,2019,total equity,1231400
MSN,2,2019,total equity,36028418
MWG,2,2019,total equity,10430962
NCT,2,2019,total equity,407934
NKG,2,2019,total equity,3003449
NLG,2,2019,total equity,5602033
NT2,2,2019,total equity,4047289
NVL,2,2019,total equity,22193277
OGC,2,2019,total equity,805573
PC1,2,2019,total equity,3516289
PDR,2,2019,total equity,3733105
PHC,2,2019,total equity,441300
PHR,2,2019,total equity,2772504
PLX,2,2019,total equity,22632092
PME,2,2019,total equity,1783472
PNJ,2,2019,total equity,4092534
POW,2,2019,total equity,28474612
PPC,2,2019,total equity,5793707
PTB,2,2019,total equity,1595528
PVD,2,2019,total equity,13903091
PVT,2,2019,total equity,5276879
REE,2,2019,total equity,10163939
ROS,2,2019,total equity,5945343
SAB,2,2019,total equity,18592418
SBT,2,2019,total equity,5819193
SCR,2,2019,total equity,4631926
SHI,2,2019,total equity,1069143
SKG,2,2019,total equity,879589
SMB,2,2019,total equity,474838
SSI,2,2019,total equity,9488132
STB,2,2019,total equity,25498994
STK,2,2019,total equity,978280
SZL,2,2019,total equity,579498
TCH,2,2019,total equity,4554697
TCB,2,2019,total equity,56365695
TCM,2,2019,total equity,1265641
TDH,2,2019,total equity,2474274
TDM,2,2019,total equity,1529257
TLG,2,2019,total equity,1778952
TNA,2,2019,total equity,440980
TNI,2,2019,total equity,578171
TPB,2,2019,total equity,11281956
TTB,2,2019,total equity,528910
TVB,2,2019,total equity,291874
VCB,2,2019,total equity,76397332
VCI,2,2019,total equity,3497992
VGC,2,2019,total equity,7177288
VHC,2,2019,total equity,4537668
VHM,2,2019,total equity,58972894
VIC,2,2019,total equity,126221380
VJC,2,2019,total equity,15528995
VND,2,2019,total equity,2987641
VNG,2,2019,total equity,1069743
VNM,2,2019,total equity,28933720
VPB,2,2019,total equity,38208392
VPG,2,2019,total equity,338397
VPI,2,2019,total equity,2478166
VRE,2,2019,total equity,27307311
VSC,2,2019,total equity,1934874
NVL,3,2019,total equity,22489986
AAA,3,2019,total equity,3210457
AMD,3,2019,total equity,1935670
ANV,3,2019,total equity,2188370
APG,3,2019,total equity,354231
ASM,3,2019,total equity,6339296
AST,3,2019,total equity,694837
BCG,3,2019,total equity,1582236
BID,3,2019,total equity,59377000
BMP,3,2019,total equity,2538444
BWE,3,2019,total equity,2187624
CCL,3,2019,total equity,553529
CII,3,2019,total equity,9054993
CMG,3,2019,total equity,2181483
CRE,3,2019,total equity,1788228
CSV,3,2019,total equity,956018
CTD,3,2019,total equity,8226031
CTF,3,2019,total equity,619646
CTG,3,2019,total equity,74878643
CTI,3,2019,total equity,1442958
CVT,3,2019,total equity,588903
D2D,3,2019,total equity,712152
DAG,3,2019,total equity,669310
DBC,3,2019,total equity,2770313
DBD,3,2019,total equity,991981
DCL,3,2019,total equity,805427
DCM,3,2019,total equity,6046753
DGW,3,2019,total equity,890489
DHC,3,2019,total equity,975187
DHG,3,2019,total equity,3173706
DIG,3,2019,total equity,3816246
DLG,3,2019,total equity,3576193
DPG,3,2019,total equity,1015017
DPM,3,2019,total equity,7965009
DRC,3,2019,total equity,1610728
DRH,3,2019,total equity,787500
DXG,3,2019,total equity,7816269
EIB,3,2019,total equity,15799904
FCN,3,2019,total equity,2224863
FIR,3,2019,total equity,318540
FIT,3,2019,total equity,3989447
FLC,3,2019,total equity,9097820
FPT,3,2019,total equity,16251130
FRT,3,2019,total equity,1326770
FTS,3,2019,total equity,2122872
GAS,3,2019,total equity,47258933
GEG,3,2019,total equity,2517976
GEX,3,2019,total equity,8481172
GIL,3,2019,total equity,767158
GMD,3,2019,total equity,6952369
HAG,3,2019,total equity,17117402
HAI,3,2019,total equity,2135369
